Date,Adj Close,Close,High,Low,Open,Volume
2015-04-28,175.8837432861328,211.44000244140625,211.5,209.3300018310547,210.74000549316406,86863500
2015-04-29,175.1600341796875,210.57000732421875,211.2899932861328,209.60000610351562,210.3699951171875,125684900
2015-04-30,173.40493774414062,208.4600067138672,210.35000610351562,207.6199951171875,209.8800048828125,161304900
2015-05-01,175.28489685058594,210.72000122070312,210.77000427246094,209.27999877929688,209.39999389648438,103399700
2015-05-04,175.78395080566406,211.32000732421875,212.02000427246094,211.10000610351562,211.22999572753906,70927200
2015-05-05,173.7708740234375,208.89999389648438,211.4600067138672,208.72999572753906,211.02999877929688,113326200
2015-05-06,173.05548095703125,208.0399932861328,209.92999267578125,206.75999450683594,209.55999755859375,135060200
2015-05-07,173.74588012695312,208.8699951171875,209.3800048828125,207.52000427246094,207.9199981689453,88244900
2015-05-08,176.03347778320312,211.6199951171875,211.86000061035156,210.77999877929688,210.8800048828125,155877300
2015-05-11,175.193359375,210.61000061035156,211.88999938964844,210.52000427246094,211.57000732421875,75708100
2015-05-12,174.66925048828125,209.97999572753906,210.6300048828125,208.6199951171875,209.61000061035156,119727600
2015-05-13,174.70254516601562,210.02000427246094,211.22000122070312,209.74000549316406,210.47000122070312,94667900
2015-05-14,176.52423095703125,212.2100067138672,212.32000732421875,210.91000366210938,211.24000549316406,95934000
2015-05-15,176.715576171875,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,76510100
2015-05-18,177.2645721435547,213.10000610351562,213.39999389648438,212.16000366210938,212.24000549316406,74549700
2015-05-19,177.20640563964844,213.02999877929688,213.57000732421875,212.69000244140625,213.24000549316406,72114600
2015-05-20,177.08157348632812,212.8800048828125,213.77999877929688,212.5,213.14999389648438,76857500
2015-05-21,177.59738159179688,213.5,213.75,212.50999450683594,212.7100067138672,64764600
2015-05-22,177.173095703125,212.99000549316406,213.5399932861328,212.91000366210938,213.0399932861328,57433500
2015-05-26,175.26815795898438,210.6999969482422,212.91000366210938,210.1999969482422,212.39999389648438,124308600
2015-05-27,176.93186950683594,212.6999969482422,212.97999572753906,210.75999450683594,211.25,93214000
2015-05-28,176.7322540283203,212.4600067138672,212.58999633789062,211.6300048828125,212.3300018310547,74974600
2015-05-29,175.63418579101562,211.13999938964844,212.42999267578125,210.82000732421875,212.3800048828125,124919600
2015-06-01,175.99191284179688,211.57000732421875,212.33999633789062,210.6199951171875,211.94000244140625,93338800
2015-06-02,175.81719970703125,211.36000061035156,212.19000244140625,210.27000427246094,211.02000427246094,91531000
2015-06-03,176.28305053710938,211.9199981689453,212.6699981689453,211.3300018310547,212.0,87820900
2015-06-04,174.7940673828125,210.1300048828125,211.86000061035156,209.75,211.07000732421875,151882800
2015-06-05,174.49459838867188,209.77000427246094,210.5800018310547,208.97999572753906,209.9499969482422,121704700
2015-06-08,173.42152404785156,208.47999572753906,209.82000732421875,208.38999938964844,209.63999938964844,89063300
2015-06-09,173.3965301513672,208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,105034700
2015-06-10,175.47616577148438,210.9499969482422,211.41000366210938,209.3000030517578,209.3699951171875,134551300
2015-06-11,176.0417938232422,211.6300048828125,212.08999633789062,211.1999969482422,211.47999572753906,73876400
2015-06-12,174.6942138671875,210.00999450683594,211.47999572753906,209.67999267578125,210.63999938964844,135382400
2015-06-15,173.9456024169922,209.11000061035156,209.4499969482422,207.7899932861328,208.63999938964844,124384200
2015-06-16,174.89389038085938,210.25,210.35000610351562,208.72000122070312,208.92999267578125,85308200
2015-06-17,175.1766815185547,210.58999633789062,211.32000732421875,209.36000061035156,210.58999633789062,126708600
2015-06-18,176.99839782714844,212.77999877929688,213.33999633789062,210.6300048828125,211.30999755859375,165867900
2015-06-19,176.21267700195312,210.80999755859375,211.5500030517578,210.36000061035156,211.4600067138672,130478700
2015-06-22,177.11544799804688,211.88999938964844,212.58999633789062,211.63999938964844,211.91000366210938,70696000
2015-06-23,177.24082946777344,212.0399932861328,212.44000244140625,211.57000732421875,212.13999938964844,68476800
2015-06-24,175.95355224609375,210.5,212.1699981689453,210.47000122070312,211.72000122070312,92307300
2015-06-25,175.41860961914062,209.86000061035156,211.25,209.77000427246094,211.10000610351562,97107400
2015-06-26,175.38516235351562,209.82000732421875,210.5800018310547,209.16000366210938,210.2899932861328,104174800
2015-06-29,171.70729064941406,205.4199981689453,209.8300018310547,205.3300018310547,208.0500030517578,202621300
2015-06-30,172.06674194335938,205.85000610351562,207.32000732421875,205.27999877929688,207.25999450683594,182925100
2015-07-01,173.4459228515625,207.5,208.02999877929688,206.55999755859375,207.72999572753906,135979900
2015-07-02,173.2870635986328,207.30999755859375,208.27000427246094,206.80999755859375,208.07000732421875,104373700
2015-07-06,172.7938690185547,206.72000122070312,207.64999389648438,205.52999877929688,205.77000427246094,117975400
2015-07-07,173.88052368164062,208.02000427246094,208.1699981689453,204.11000061035156,206.9600067138672,173820200
2015-07-08,170.9633026123047,204.52999877929688,206.75999450683594,204.25,206.4199981689453,164020100
2015-07-09,171.27259826660156,204.89999389648438,207.35000610351562,204.77000427246094,207.0399932861328,144113100
2015-07-10,173.42921447753906,207.47999572753906,207.97999572753906,204.9499969482422,207.2899932861328,129456900
2015-07-13,175.3433837890625,209.77000427246094,209.89999389648438,208.94000244140625,208.99000549316406,106069400
2015-07-14,176.10403442382812,210.67999267578125,211.0500030517578,209.64999389648438,209.72000122070312,81709600
2015-07-15,176.04554748535156,210.61000061035156,211.27999877929688,210.0399932861328,210.72999572753906,97914100
2015-07-16,177.45816040039062,212.3000030517578,212.3000030517578,211.5800018310547,211.8699951171875,106683300
2015-07-17,177.6085662841797,212.47999572753906,212.5500030517578,211.8000030517578,212.2899932861328,89030000
2015-07-20,177.70054626464844,212.58999633789062,213.17999267578125,212.2100067138672,212.75,70446800
2015-07-21,176.9983673095703,211.75,212.74000549316406,211.38999938964844,212.42999267578125,77965000
2015-07-22,176.68069458007812,211.3699951171875,211.77000427246094,210.88999938964844,210.92999267578125,88667900
2015-07-23,175.68612670898438,210.17999267578125,211.64999389648438,209.75,211.52999877929688,90509100
2015-07-24,173.86378479003906,208.0,210.3699951171875,207.60000610351562,210.3000030517578,117755000
2015-07-27,172.85238647460938,206.7899932861328,207.5500030517578,206.25999450683594,206.94000244140625,132361100
2015-07-28,174.9755096435547,209.3300018310547,209.5,206.8000030517578,207.7899932861328,123544800
2015-07-29,176.17921447753906,210.77000427246094,211.0399932861328,209.30999755859375,209.47999572753906,105791300
2015-07-30,176.22103881835938,210.82000732421875,211.02000427246094,209.4199981689453,210.16000366210938,91304400
2015-07-31,175.95355224609375,210.5,211.4499969482422,210.16000366210938,211.4199981689453,103266900
2015-08-03,175.36004638671875,209.7899932861328,210.52999877929688,208.64999389648438,210.4600067138672,113965700
2015-08-04,175.01730346679688,209.3800048828125,210.25,208.8000030517578,209.6999969482422,81820800
2015-08-05,175.59410095214844,210.07000732421875,211.30999755859375,209.72999572753906,210.4499969482422,85786800
2015-08-06,174.15638732910156,208.35000610351562,210.4199981689453,207.64999389648438,210.2899932861328,116030800
2015-08-07,173.822021484375,207.9499969482422,208.33999633789062,206.8699951171875,208.16000366210938,117858000
2015-08-10,176.01205444335938,210.57000732421875,210.6699981689453,209.27999877929688,209.27999877929688,80270700
2015-08-11,174.4239044189453,208.6699981689453,209.47000122070312,207.75999450683594,208.97000122070312,126081400
2015-08-12,174.63287353515625,208.9199981689453,209.13999938964844,205.36000061035156,207.11000061035156,172123700
2015-08-13,174.41552734375,208.66000366210938,209.5500030517578,208.00999450683594,208.72999572753906,89383300
2015-08-14,175.0508270263672,209.4199981689453,209.50999450683594,208.25999450683594,208.42999267578125,72786500
2015-08-17,176.0287628173828,210.58999633789062,210.58999633789062,208.16000366210938,208.7100067138672,79072600
2015-08-18,175.5188751220703,209.97999572753906,210.67999267578125,209.6999969482422,210.25999450683594,71692700
2015-08-19,174.13131713867188,208.32000732421875,210.00999450683594,207.35000610351562,209.08999633789062,172946000
2015-08-20,170.49526977539062,203.97000122070312,208.2899932861328,203.89999389648438,206.50999450683594,194327900
2015-08-21,165.3628692626953,197.8300018310547,203.94000244140625,197.52000427246094,201.72999572753906,346588500
2015-08-24,158.3999786376953,189.5,197.47999572753906,182.39999389648438,187.49000549316406,507244300
2015-08-25,156.5359649658203,187.27000427246094,195.4499969482422,186.9199981689453,195.42999267578125,369833100
2015-08-26,162.54592895507812,194.4600067138672,194.7899932861328,188.3699951171875,192.0800018310547,339257000
2015-08-27,166.56658935546875,199.27000427246094,199.4199981689453,195.2100067138672,197.02000427246094,274143900
2015-08-28,166.57489013671875,199.27999877929688,199.83999633789062,197.9199981689453,198.5,160414400
2015-08-31,165.22914123535156,197.6699981689453,199.1300048828125,197.00999450683594,198.11000061035156,163298800
2015-09-01,160.29747009277344,191.77000427246094,194.77000427246094,190.72999572753906,193.1199951171875,256000400
2015-09-02,163.34010314941406,195.41000366210938,195.4600067138672,192.4199981689453,194.6199951171875,160269300
2015-09-03,163.45713806152344,195.5500030517578,198.0500030517578,194.9600067138672,196.25999450683594,152087800
2015-09-04,160.98291015625,192.58999633789062,193.86000061035156,191.61000061035156,192.85000610351562,207081000
2015-09-08,165.0285186767578,197.42999267578125,197.61000061035156,195.1699981689453,195.94000244140625,116025700
2015-09-09,162.82180786132812,194.7899932861328,199.47000122070312,194.35000610351562,199.32000732421875,149347700
2015-09-10,163.70785522460938,195.85000610351562,197.22000122070312,194.25,194.55999755859375,158611100
2015-09-11,164.4517822265625,196.74000549316406,196.82000732421875,194.52999877929688,195.3800048828125,119691200
2015-09-14,163.8415985107422,196.00999450683594,197.00999450683594,195.42999267578125,196.9499969482422,79452000
2015-09-15,165.8895263671875,198.4600067138672,198.99000549316406,195.9600067138672,196.61000061035156,113806200
2015-09-16,167.3272705078125,200.17999267578125,200.41000366210938,198.41000366210938,198.82000732421875,99581600
2015-09-17,166.95108032226562,199.72999572753906,202.88999938964844,199.27999877929688,200.02000427246094,276046600
2015-09-18,164.22286987304688,195.4499969482422,198.67999267578125,194.9600067138672,195.7100067138672,223657500
2015-09-21,165.07151794433594,196.4600067138672,197.67999267578125,195.2100067138672,196.44000244140625,105726200
2015-09-22,162.92886352539062,193.91000366210938,194.4600067138672,192.55999755859375,193.8800048828125,153890900
2015-09-23,162.66844177246094,193.60000610351562,194.6699981689453,192.91000366210938,194.11000061035156,92790600
2015-09-24,162.08030700683594,192.89999389648438,193.4499969482422,190.55999755859375,192.14999389648438,159378800
2015-09-25,162.03826904296875,192.85000610351562,195.0,191.80999755859375,194.63999938964844,155054800
2015-09-28,157.9715576171875,188.00999450683594,191.91000366210938,187.63999938964844,191.77999877929688,178515900
2015-09-29,158.06396484375,188.1199951171875,189.74000549316406,186.92999267578125,188.27000427246094,159045600
2015-09-30,161.01318359375,191.6300048828125,191.8300018310547,189.44000244140625,190.3699951171875,163452000
2015-10-01,161.43333435058594,192.1300048828125,192.49000549316406,189.82000732421875,192.0800018310547,131079000
2015-10-02,163.8447265625,195.0,195.02999877929688,189.1199951171875,189.77000427246094,211003300
2015-10-05,166.76040649414062,198.47000122070312,198.74000549316406,196.3300018310547,196.4600067138672,126320800
2015-10-06,166.18898010253906,197.7899932861328,198.97999572753906,197.0,198.30999755859375,110274500
2015-10-07,167.55018615722656,199.41000366210938,199.8300018310547,197.47999572753906,198.89999389648438,124307300
2015-10-08,169.06259155273438,201.2100067138672,201.5500030517578,198.58999633789062,198.9499969482422,153055200
2015-10-09,169.16342163085938,201.3300018310547,201.89999389648438,200.5800018310547,201.3800048828125,107069200
2015-10-12,169.3230438232422,201.52000427246094,201.75999450683594,200.91000366210938,201.4199981689453,56395600
2015-10-13,168.25596618652344,200.25,202.16000366210938,200.0500030517578,200.64999389648438,88038700
2015-10-14,167.4493865966797,199.2899932861328,200.8699951171875,198.94000244140625,200.17999267578125,99106200
2015-10-15,170.02040100097656,202.35000610351562,202.36000061035156,199.63999938964844,200.0800018310547,134142200
2015-10-16,170.79344177246094,203.27000427246094,203.2899932861328,201.9199981689453,202.8300018310547,114580100
2015-10-19,170.87745666503906,203.3699951171875,203.3699951171875,202.1300048828125,202.5,76523900
2015-10-20,170.65899658203125,203.11000061035156,203.83999633789062,202.5500030517578,202.85000610351562,78448500
2015-10-21,169.6003875732422,201.85000610351562,203.7899932861328,201.64999389648438,203.61000061035156,102038000
2015-10-22,172.4654998779297,205.25999450683594,205.50999450683594,201.85000610351562,202.97999572753906,174911700
2015-10-23,174.35598754882812,207.50999450683594,207.9499969482422,206.3000030517578,207.25,144442300
2015-10-26,173.92755126953125,207.0,207.3699951171875,206.55999755859375,207.3000030517578,69033000
2015-10-27,173.5914306640625,206.60000610351562,207.0,205.7899932861328,206.1999969482422,77905800
2015-10-28,175.5659637451172,208.9499969482422,208.97999572753906,206.2100067138672,207.0,135906700
2015-10-29,175.4651336669922,208.8300018310547,209.27000427246094,208.2100067138672,208.35000610351562,90525500
2015-10-30,174.70892333984375,207.92999267578125,209.44000244140625,207.74000549316406,209.05999755859375,131076900
2015-11-02,176.77590942382812,210.38999938964844,210.6199951171875,208.1699981689453,208.32000732421875,86270800
2015-11-03,177.2884063720703,211.0,211.66000366210938,209.6999969482422,209.97000122070312,95246100
2015-11-04,176.7506561279297,210.36000061035156,211.5,209.72000122070312,211.35000610351562,96224500
2015-11-05,176.57427978515625,210.14999389648438,210.97999572753906,209.08999633789062,210.42999267578125,78408700
2015-11-06,176.48179626464844,210.0399932861328,210.32000732421875,208.4600067138672,209.74000549316406,110471500
2015-11-09,174.8349609375,208.0800018310547,209.49000549316406,206.9499969482422,209.30999755859375,131008700
2015-11-10,175.23826599121094,208.55999755859375,208.60000610351562,207.19000244140625,207.50999450683594,75874600
2015-11-11,174.54928588867188,207.74000549316406,208.94000244140625,207.66000366210938,208.8800048828125,67846000
2015-11-12,172.11260986328125,204.83999633789062,207.05999755859375,204.82000732421875,206.5,121315200
2015-11-13,170.1800994873047,202.5399932861328,204.6699981689453,202.44000244140625,204.35000610351562,153577100
2015-11-16,172.76800537109375,205.6199951171875,205.69000244140625,202.17999267578125,202.32000732421875,117645200
2015-11-17,172.64198303222656,205.47000122070312,207.0399932861328,204.8800048828125,205.99000549316406,121123700
2015-11-18,175.381103515625,208.72999572753906,208.89999389648438,205.99000549316406,206.0399932861328,121342500
2015-11-19,175.2299041748047,208.5500030517578,209.0500030517578,208.1999969482422,208.58999633789062,88220500
2015-11-20,175.86843872070312,209.30999755859375,210.1199951171875,208.86000061035156,209.4499969482422,94011500
2015-11-23,175.66676330566406,209.07000732421875,209.97999572753906,208.52000427246094,209.3800048828125,64931200
2015-11-24,175.90206909179688,209.35000610351562,209.8300018310547,207.41000366210938,207.8699951171875,98874400
2015-11-25,175.87686157226562,209.32000732421875,209.74000549316406,209.00999450683594,209.5,51980100
2015-11-27,176.0784454345703,209.55999755859375,209.8000030517578,208.86000061035156,209.42999267578125,37317800
2015-11-30,175.34747314453125,208.69000244140625,209.88999938964844,208.55999755859375,209.75,112822700
2015-12-01,177.0195770263672,210.67999267578125,210.82000732421875,209.11000061035156,209.44000244140625,97858400
2015-12-02,175.21304321289062,208.52999877929688,211.0,208.22999572753906,210.6199951171875,108441300
2015-12-03,172.75961303710938,205.61000061035156,209.14999389648438,204.75,208.8300018310547,166224200
2015-12-04,176.12892150878906,209.6199951171875,209.97000122070312,205.61000061035156,205.61000061035156,192913900
2015-12-07,175.06178283691406,208.35000610351562,209.72999572753906,207.1999969482422,209.22999572753906,102027100
2015-12-08,173.88548278808594,206.9499969482422,208.2899932861328,205.77999877929688,206.49000549316406,103372400
2015-12-09,172.53271484375,205.33999633789062,208.67999267578125,204.17999267578125,206.19000244140625,162401500
2015-12-10,172.97805786132812,205.8699951171875,207.42999267578125,205.13999938964844,205.4199981689453,116128900
2015-12-11,169.62547302246094,201.8800048828125,204.13999938964844,201.50999450683594,203.35000610351562,211173300
2015-12-14,170.48252868652344,202.89999389648438,203.0500030517578,199.9499969482422,202.07000732421875,182385200
2015-12-15,172.27227783203125,205.02999877929688,206.11000061035156,202.8699951171875,204.6999969482422,154069600
2015-12-16,174.79290771484375,208.02999877929688,208.38999938964844,204.8000030517578,206.3699951171875,197017000
2015-12-17,172.1294403076172,204.86000061035156,208.47999572753906,204.83999633789062,208.39999389648438,173092500
2015-12-18,169.06292724609375,200.02000427246094,202.92999267578125,199.8300018310547,202.77000427246094,251393500
2015-12-21,170.45755004882812,201.6699981689453,201.8800048828125,200.08999633789062,201.41000366210938,99094300
2015-12-22,172.00433349609375,203.5,203.85000610351562,201.5500030517578,202.72000122070312,111026200
2015-12-23,174.13430786132812,206.02000427246094,206.07000732421875,204.5800018310547,204.69000244140625,110987200
2015-12-24,173.84690856933594,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,48539600
2015-12-28,173.44969177246094,205.2100067138672,205.25999450683594,203.94000244140625,204.86000061035156,65899900
2015-12-29,175.30072021484375,207.39999389648438,207.7899932861328,206.47000122070312,206.50999450683594,92640700
2015-12-30,174.05828857421875,205.92999267578125,207.2100067138672,205.75999450683594,207.11000061035156,63317700
2015-12-31,172.3170928955078,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900
2016-01-04,169.908203125,201.02000427246094,201.02999877929688,198.58999633789062,200.49000549316406,222353500
2016-01-05,170.195556640625,201.36000061035156,201.89999389648438,200.0500030517578,201.39999389648438,110845800
2016-01-06,168.0486602783203,198.82000732421875,200.05999755859375,197.60000610351562,198.33999633789062,152112600
2016-01-07,164.0169219970703,194.0500030517578,197.44000244140625,193.58999633789062,195.3300018310547,213436100
2016-01-08,162.21653747558594,191.9199981689453,195.85000610351562,191.5800018310547,195.19000244140625,209817200
2016-01-11,162.37710571289062,192.11000061035156,193.41000366210938,189.82000732421875,193.00999450683594,187941300
2016-01-12,163.687255859375,193.66000366210938,194.5500030517578,191.13999938964844,193.82000732421875,172330500
2016-01-13,159.604736328125,188.8300018310547,194.86000061035156,188.3800048828125,194.4499969482422,221168900
2016-01-14,162.2250213623047,191.92999267578125,193.25999450683594,187.66000366210938,189.5500030517578,240795600
2016-01-15,158.7426300048828,187.80999755859375,188.75999450683594,185.52000427246094,186.77000427246094,324846400
2016-01-19,158.9539337158203,188.05999755859375,190.11000061035156,186.1999969482422,189.9600067138672,195244400
2016-01-20,156.91696166992188,185.64999389648438,187.5,181.02000427246094,185.02999877929688,286547800
2016-01-21,157.79598999023438,186.69000244140625,188.8699951171875,184.63999938964844,186.2100067138672,195772900
2016-01-22,161.03326416015625,190.52000427246094,190.75999450683594,188.8800048828125,189.77999877929688,168319600
2016-01-25,158.59898376464844,187.63999938964844,190.14999389648438,187.41000366210938,189.9199981689453,130371700
2016-01-26,160.76271057128906,190.1999969482422,190.52999877929688,188.02000427246094,188.4199981689453,141036800
2016-01-27,159.01315307617188,188.1300048828125,191.55999755859375,187.05999755859375,189.5800018310547,185681700
2016-01-28,159.84149169921875,189.11000061035156,190.1999969482422,187.16000366210938,189.9600067138672,143798800
2016-01-29,163.7379913330078,193.72000122070312,193.8800048828125,189.8800048828125,190.02000427246094,210529300
2016-02-01,163.67881774902344,193.64999389648438,194.5800018310547,191.83999633789062,192.52999877929688,136061600
2016-02-02,160.72891235351562,190.16000366210938,191.97000122070312,189.5399932861328,191.9600067138672,182564900
2016-02-03,161.6925048828125,191.3000030517578,191.77999877929688,187.10000610351562,191.41000366210938,205054900
2016-02-04,161.946044921875,191.60000610351562,192.75,189.9600067138672,190.7100067138672,139531800
2016-02-05,158.8610382080078,187.9499969482422,191.6699981689453,187.1999969482422,190.99000549316406,180788300
2016-02-08,156.72262573242188,185.4199981689453,186.1199951171875,182.8000030517578,185.77000427246094,191526700
2016-02-09,156.7310333251953,185.42999267578125,186.94000244140625,183.1999969482422,183.36000061035156,184513100
